date,crop,mandi,price,rainfall_index,msp_floor
2021-10-17,Urad Dal,Kanpur,6950,3.48,6950
2021-10-17,Groundnut,Ahmedabad,5946,1.19,5850
2021-10-17,Soybean,Indore,4600,0.99,4600
2021-10-17,Mustard,Jaipur,5650,5.97,5650
2021-10-17,Cotton,Nagpur,6678,1.43,6620
2021-10-17,Sugarcane,Lucknow,3150,3.94,3150
2021-10-17,Tea,Guwahati,17832,4.48,0
2021-10-17,Coffee,Chikmagalur,13810,1.37,0
2021-10-18,Tomato,Delhi,1719,2.98,0
2021-10-18,Onion,Delhi,1550,1.31,0
2021-10-18,Potato,Delhi,1441,3.01,0
2021-10-18,Brinjal,Delhi,1572,4.3,0
2021-10-18,Cabbage,Delhi,1187,4.59,0
2021-10-18,Wheat,Delhi,2275,5.27,2275
2021-10-18,Rice,Lucknow,2703,1.77,2300
2021-10-18,Maize,Indore,2090,2.66,2090
2021-10-18,Bajra,Jaipur,2500,4.35,2500
2021-10-18,Jowar,Nagpur,3180,5.77,3180
2021-10-18,Tur Dal,Hyderabad,7000,4.22,7000
2021-10-18,Moong Dal,Bhopal,7755,4.14,7755
2021-10-18,Urad Dal,Kanpur,6950,5.53,6950
2021-10-18,Groundnut,Ahmedabad,5903,2.62,5850
2021-10-18,Soybean,Indore,4600,4.25,4600
2021-10-18,Mustard,Jaipur,5650,5.67,5650
2021-10-18,Cotton,Nagpur,6701,5.4,6620
2021-10-18,Sugarcane,Lucknow,3150,3.81,3150
2021-10-18,Tea,Guwahati,17833,3.3,0
2021-10-18,Coffee,Chikmagalur,13715,2.75,0
2021-10-19,Tomato,Delhi,1679,0.81,0
2021-10-19,Onion,Delhi,1505,0.95,0
2021-10-19,Potato,Delhi,1397,2.84,0
2021-10-19,Brinjal,Delhi,1585,5.15,0
2021-10-19,Cabbage,Delhi,1331,5.44,0
2021-10-19,Wheat,Delhi,2275,3.11,2275
2021-10-19,Rice,Lucknow,2512,5.72,2300
2021-10-19,Maize,Indore,2090,3.62,2090
2021-10-19,Bajra,Jaipur,2500,4.79,2500
2021-10-19,Jowar,Nagpur,3180,5.06,3180
2021-10-19,Tur Dal,Hyderabad,7000,1.4,7000
2021-10-19,Moong Dal,Bhopal,7755,0.21,7755
2021-10-19,Urad Dal,Kanpur,6950,3.31,6950
2021-10-19,Groundnut,Ahmedabad,5850,2.1,5850
2021-10-19,Soybean,Indore,4600,3.48,4600
2021-10-19,Mustard,Jaipur,5650,2.99,5650
2021-10-19,Cotton,Nagpur,6789,5.69,6620
2021-10-19,Sugarcane,Lucknow,3150,0.43,3150
2021-10-19,Tea,Guwahati,17851,1.09,0
2021-10-19,Coffee,Chikmagalur,13912,5.67,0
2021-10-20,Tomato,Delhi,1704,4.01,0
2021-10-20,Onion,Delhi,1683,3.71,0
2021-10-20,Potato,Delhi,1374,3.83,0
2021-10-20,Brinjal,Delhi,1834,2.61,0
2021-10-20,Cabbage,Delhi,1098,4.0,0
2021-10-20,Wheat,Delhi,2275,2.38,2275
2021-10-20,Rice,Lucknow,2596,2.69,2300
2021-10-20,Maize,Indore,2090,5.72,2090
2021-10-20,Bajra,Jaipur,2500,0.79,2500
2021-10-20,Jowar,Nagpur,3180,4.64,3180
2021-10-20,Tur Dal,Hyderabad,7000,2.06,7000
2021-10-20,Moong Dal,Bhopal,7755,4.36,7755
2021-10-20,Urad Dal,Kanpur,6950,3.32,6950
2021-10-20,Groundnut,Ahmedabad,5850,4.21,5850
2021-10-20,Soybean,Indore,4600,0.06,4600
2021-10-20,Mustard,Jaipur,5650,3.46,5650
2021-10-20,Cotton,Nagpur,6719,5.06,6620
2021-10-20,Sugarcane,Lucknow,3150,3.37,3150
2021-10-20,Tea,Guwahati,17774,4.69,0
2021-10-20,Coffee,Chikmagalur,13710,2.38,0
2021-10-21,Tomato,Delhi,1700,3.19,0
2021-10-21,Onion,Delhi,1693,1.19,0
2021-10-21,Potato,Delhi,1271,4.23,0
2021-10-21,Brinjal,Delhi,1644,1.19,0
2021-10-21,Cabbage,Delhi,1196,2.39,0
2021-10-21,Wheat,Delhi,2275,2.62,2275
2021-10-21,Rice,Lucknow,2580,3.25,2300
2021-10-21,Maize,Indore,2090,5.64,2090
2021-10-21,Bajra,Jaipur,2500,4.04,2500
2021-10-21,Jowar,Nagpur,3180,5.68,3180
2021-10-21,Tur Dal,Hyderabad,7000,1.91,7000
2021-10-21,Moong Dal,Bhopal,7755,2.82,7755
2021-10-21,Urad Dal,Kanpur,6950,5.24,6950
2021-10-21,Groundnut,Ahmedabad,5850,0.24,5850
2021-10-21,Soybean,Indore,4600,1.85,4600
2021-10-21,Mustard,Jaipur,5650,2.37,5650
2021-10-21,Cotton,Nagpur,6755,4.38,6620
2021-10-21,Sugarcane,Lucknow,3150,0.65,3150
2021-10-21,Tea,Guwahati,17947,0.34,0
2021-10-21,Coffee,Chikmagalur,13718,2.7,0
2021-10-22,Tomato,Delhi,1958,3.45,0
2021-10-22,Onion,Delhi,1600,4.87,0
2021-10-22,Potato,Delhi,1253,3.05,0
2021-10-22,Brinjal,Delhi,1784,5.93,0
2021-10-22,Cabbage,Delhi,1217,3.94,0
2021-10-22,Wheat,Delhi,2275,4.59,2275
2021-10-22,Rice,Lucknow,2563,3.03,2300
2021-10-22,Maize,Indore,2090,3.8,2090
2021-10-22,Bajra,Jaipur,2500,5.41,2500
2021-10-22,Jowar,Nagpur,3180,1.38,3180
2021-10-22,Tur Dal,Hyderabad,7000,5.05,7000
2021-10-22,Moong Dal,Bhopal,7755,5.78,7755
2021-10-22,Urad Dal,Kanpur,6950,5.49,6950
2021-10-22,Groundnut,Ahmedabad,5850,5.18,5850
2021-10-22,Soybean,Indore,4600,5.46,4600
2021-10-22,Mustard,Jaipur,5650,5.34,5650
2021-10-22,Cotton,Nagpur,6667,4.02,6620
2021-10-22,Sugarcane,Lucknow,3150,2.78,3150
2021-10-22,Tea,Guwahati,17931,5.51,0
2021-10-22,Coffee,Chikmagalur,13854,3.89,0
2021-10-23,Tomato,Delhi,1797,4.36,0
2021-10-23,Onion,Delhi,1688,2.02,0
2021-10-23,Potato,Delhi,1294,5.1,0
2021-10-23,Brinjal,Delhi,1740,5.84,0
2021-10-23,Cabbage,Delhi,1154,3.33,0
2021-10-23,Wheat,Delhi,2275,0.41,2275
2021-10-23,Rice,Lucknow,2642,4.13,2300
2021-10-23,Maize,Indore,2090,5.21,2090
2021-10-23,Bajra,Jaipur,2500,5.1,2500
2021-10-23,Jowar,Nagpur,3180,5.96,3180
2021-10-23,Tur Dal,Hyderabad,7000,5.09,7000
2021-10-23,Moong Dal,Bhopal,7755,2.03,7755
2021-10-23,Urad Dal,Kanpur,6950,3.9,6950
2021-10-23,Groundnut,Ahmedabad,5850,1.73,5850
2021-10-23,Soybean,Indore,4600,3.31,4600
2021-10-23,Mustard,Jaipur,5651,5.21,5650
2021-10-23,Cotton,Nagpur,6878,0.21,6620
2021-10-23,Sugarcane,Lucknow,3150,0.88,3150
2021-10-23,Tea,Guwahati,17697,5.53,0
2021-10-23,Coffee,Chikmagalur,13863,0.87,0
2021-10-24,Tomato,Delhi,1807,5.91,0
2021-10-24,Onion,Delhi,1497,1.19,0
2021-10-24,Potato,Delhi,1266,0.45,0
2021-10-24,Brinjal,Delhi,1677,1.05,0
2021-10-24,Cabbage,Delhi,1319,5.95,0
2021-10-24,Wheat,Delhi,2275,4.66,2275
2021-10-24,Rice,Lucknow,2570,1.78,2300
2021-10-24,Maize,Indore,2090,2.96,2090
2021-10-24,Bajra,Jaipur,2500,4.66,2500
2021-10-24,Jowar,Nagpur,3180,2.88,3180
2021-10-24,Tur Dal,Hyderabad,7000,0.86,7000
2021-10-24,Moong Dal,Bhopal,7755,3.85,7755
2021-10-24,Urad Dal,Kanpur,6950,0.39,6950
2021-10-24,Groundnut,Ahmedabad,5852,5.77,5850
2021-10-24,Soybean,Indore,4600,1.23,4600
2021-10-24,Mustard,Jaipur,5650,2.67,5650
2021-10-24,Cotton,Nagpur,6955,4.31,6620
2021-10-24,Sugarcane,Lucknow,3150,0.89,3150
2021-10-24,Tea,Guwahati,17718,4.37,0
2021-10-24,Coffee,Chikmagalur,13824,4.61,0
2021-10-25,Tomato,Delhi,1768,1.57,0
2021-10-25,Onion,Delhi,1761,0.96,0
2021-10-25,Potato,Delhi,1277,5.79,0
2021-10-25,Brinjal,Delhi,1593,1.58,0
2021-10-25,Cabbage,Delhi,1204,0.84,0
2021-10-25,Wheat,Delhi,2275,4.18,2275
2021-10-25,Rice,Lucknow,2739,3.06,2300
2021-10-25,Maize,Indore,2090,1.07,2090
2021-10-25,Bajra,Jaipur,2500,2.18,2500
2021-10-25,Jowar,Nagpur,3180,2.53,3180
2021-10-25,Tur Dal,Hyderabad,7000,0.31,7000
2021-10-25,Moong Dal,Bhopal,7755,1.17,7755
2021-10-25,Urad Dal,Kanpur,6950,3.39,6950
2021-10-25,Groundnut,Ahmedabad,5850,0.49,5850
2021-10-25,Soybean,Indore,4600,4.02,4600
2021-10-25,Mustard,Jaipur,5650,1.37,5650
2021-10-25,Cotton,Nagpur,6729,3.33,6620
2021-10-25,Sugarcane,Lucknow,3160,4.93,3150
2021-10-25,Tea,Guwahati,17824,4.9,0
2021-10-25,Coffee,Chikmagalur,13863,1.78,0
2021-10-26,Tomato,Delhi,1948,3.53,0
2021-10-26,Onion,Delhi,1707,1.08,0
2021-10-26,Potato,Delhi,1356,5.73,0
2021-10-26,Brinjal,Delhi,1811,3.44,0
2021-10-26,Cabbage,Delhi,1285,2.93,0
2021-10-26,Wheat,Delhi,2275,5.75,2275
2021-10-26,Rice,Lucknow,2675,1.51,2300
2021-10-26,Maize,Indore,2090,3.82,2090
2021-10-26,Bajra,Jaipur,2500,2.1,2500
2021-10-26,Jowar,Nagpur,3180,2.61,3180
2021-10-26,Tur Dal,Hyderabad,7000,3.71,7000
2021-10-26,Moong Dal,Bhopal,7755,2.81,7755
2021-10-26,Urad Dal,Kanpur,6950,2.8,6950
2021-10-26,Groundnut,Ahmedabad,5850,0.01,5850
2021-10-26,Soybean,Indore,4600,1.23,4600
2021-10-26,Mustard,Jaipur,5650,0.21,5650
2021-10-26,Cotton,Nagpur,6806,3.44,6620
2021-10-26,Sugarcane,Lucknow,3165,1.98,3150
2021-10-26,Tea,Guwahati,17668,5.0,0
2021-10-26,Coffee,Chikmagalur,13786,3.96,0
2021-10-27,Tomato,Delhi,1710,2.86,0
2021-10-27,Onion,Delhi,1764,3.81,0
2021-10-27,Potato,Delhi,1456,3.37,0
2021-10-27,Brinjal,Delhi,1674,4.89,0
2021-10-27,Cabbage,Delhi,1256,5.97,0
2021-10-27,Wheat,Delhi,2275,0.79,2275
2021-10-27,Rice,Lucknow,2764,5.83,2300
2021-10-27,Maize,Indore,2090,0.35,2090
2021-10-27,Bajra,Jaipur,2500,1.22,2500
2021-10-27,Jowar,Nagpur,3180,5.49,3180
2021-10-27,Tur Dal,Hyderabad,7000,0.39,7000
2021-10-27,Moong Dal,Bhopal,7755,0.78,7755
2021-10-27,Urad Dal,Kanpur,6950,5.58,6950
2021-10-27,Groundnut,Ahmedabad,5949,3.74,5850
2021-10-27,Soybean,Indore,4600,2.48,4600
2021-10-27,Mustard,Jaipur,5650,3.87,5650
2021-10-27,Cotton,Nagpur,6834,5.09,6620
2021-10-27,Sugarcane,Lucknow,3150,4.09,3150
2021-10-27,Tea,Guwahati,17882,5.83,0
2021-10-27,Coffee,Chikmagalur,13719,4.52,0
2021-10-28,Tomato,Delhi,1831,5.67,0
2021-10-28,Onion,Delhi,1525,2.25,0
2021-10-28,Potato,Delhi,1310,2.23,0
2021-10-28,Brinjal,Delhi,1828,3.57,0
2021-10-28,Cabbage,Delhi,1288,3.77,0
2021-10-28,Wheat,Delhi,2275,2.63,2275
2021-10-28,Rice,Lucknow,2474,1.09,2300
2021-10-28,Maize,Indore,2090,1.68,2090
2021-10-28,Bajra,Jaipur,2500,5.88,2500
2021-10-28,Jowar,Nagpur,3180,1.25,3180
2021-10-28,Tur Dal,Hyderabad,7000,1.7,7000
2021-10-28,Moong Dal,Bhopal,7755,3.98,7755
2021-10-28,Urad Dal,Kanpur,6950,0.42,6950
2021-10-28,Groundnut,Ahmedabad,5850,3.86,5850
2021-10-28,Soybean,Indore,4600,3.63,4600
2021-10-28,Mustard,Jaipur,5650,1.91,5650
2021-10-28,Cotton,Nagpur,6871,2.93,6620
2021-10-28,Sugarcane,Lucknow,3150,1.39,3150
2021-10-28,Tea,Guwahati,17866,0.19,0
2021-10-28,Coffee,Chikmagalur,13818,4.22,0
2021-10-29,Tomato,Delhi,1828,1.18,0
2021-10-29,Onion,Delhi,1581,1.92,0
2021-10-29,Potato,Delhi,1241,4.96,0
2021-10-29,Brinjal,Delhi,1865,3.03,0
2021-10-29,Cabbage,Delhi,1349,2.38,0
2021-10-29,Wheat,Delhi,2275,5.87,2275
2021-10-29,Rice,Lucknow,2761,4.48,2300
2021-10-29,Maize,Indore,2090,2.52,2090
2021-10-29,Bajra,Jaipur,2500,1.18,2500
2021-10-29,Jowar,Nagpur,3180,4.09,3180
2021-10-29,Tur Dal,Hyderabad,7000,4.44,7000
2021-10-29,Moong Dal,Bhopal,7755,2.7,7755
2021-10-29,Urad Dal,Kanpur,6950,2.18,6950
2021-10-29,Groundnut,Ahmedabad,5957,1.68,5850
2021-10-29,Soybean,Indore,4600,1.29,4600
2021-10-29,Mustard,Jaipur,5656,3.36,5650
2021-10-29,Cotton,Nagpur,6791,0.78,6620
2021-10-29,Sugarcane,Lucknow,3150,3.71,3150
2021-10-29,Tea,Guwahati,17824,4.82,0
2021-10-29,Coffee,Chikmagalur,13853,5.18,0
2021-10-30,Tomato,Delhi,1851,4.42,0
2021-10-30,Onion,Delhi,1678,5.14,0
2021-10-30,Potato,Delhi,1236,1.67,0
2021-10-30,Brinjal,Delhi,1597,0.26,0
2021-10-30,Cabbage,Delhi,1222,1.14,0
2021-10-30,Wheat,Delhi,2275,0.05,2275
2021-10-30,Rice,Lucknow,2518,4.01,2300
2021-10-30,Maize,Indore,2090,2.52,2090
2021-10-30,Bajra,Jaipur,2500,3.28,2500
2021-10-30,Jowar,Nagpur,3180,0.72,3180
2021-10-30,Tur Dal,Hyderabad,7000,2.38,7000
2021-10-30,Moong Dal,Bhopal,7770,0.84,7755
2021-10-30,Urad Dal,Kanpur,6950,5.29,6950
2021-10-30,Groundnut,Ahmedabad,5850,3.1,5850
2021-10-30,Soybean,Indore,4600,4.95,4600
2021-10-30,Mustard,Jaipur,5669,0.16,5650
2021-10-30,Cotton,Nagpur,6793,2.09,6620
2021-10-30,Sugarcane,Lucknow,3150,2.76,3150
2021-10-30,Tea,Guwahati,17686,0.93,0
2021-10-30,Coffee,Chikmagalur,13769,3.71,0
2021-10-31,Tomato,Delhi,1914,4.82,0
2021-10-31,Onion,Delhi,1764,1.56,0
2021-10-31,Potato,Delhi,1327,5.85,0
2021-10-31,Brinjal,Delhi,1666,5.56,0
2021-10-31,Cabbage,Delhi,1220,4.49,0
2021-10-31,Wheat,Delhi,2275,5.84,2275
2021-10-31,Rice,Lucknow,2683,0.18,2300
2021-10-31,Maize,Indore,2090,4.04,2090
2021-10-31,Bajra,Jaipur,2500,0.54,2500
2021-10-31,Jowar,Nagpur,3180,2.69,3180
2021-10-31,Tur Dal,Hyderabad,7000,1.45,7000
2021-10-31,Moong Dal,Bhopal,7756,0.93,7755
2021-10-31,Urad Dal,Kanpur,6950,3.35,6950
2021-10-31,Groundnut,Ahmedabad,5850,3.21,5850
2021-10-31,Soybean,Indore,4600,0.83,4600
2021-10-31,Mustard,Jaipur,5650,5.52,5650
2021-10-31,Cotton,Nagpur,6737,1.25,6620
2021-10-31,Sugarcane,Lucknow,3150,5.69,3150
2021-10-31,Tea,Guwahati,17890,5.53,0
2021-10-31,Coffee,Chikmagalur,13843,5.32,0
2021-11-01,Tomato,Delhi,1757,5.85,0
2021-11-01,Onion,Delhi,1530,1.31,0
2021-11-01,Potato,Delhi,1200,3.21,0
2021-11-01,Brinjal,Delhi,1789,4.87,0
2021-11-01,Cabbage,Delhi,1308,2.95,0
2021-11-01,Wheat,Delhi,2275,0.43,2275
2021-11-01,Rice,Lucknow,2653,5.02,2300
2021-11-01,Maize,Indore,2090,0.32,2090
2021-11-01,Bajra,Jaipur,2500,4.17,2500
2021-11-01,Jowar,Nagpur,3180,2.55,3180
2021-11-01,Tur Dal,Hyderabad,7000,5.15,7000
2021-11-01,Moong Dal,Bhopal,7755,4.54,7755
2021-11-01,Urad Dal,Kanpur,6950,1.98,6950
2021-11-01,Groundnut,Ahmedabad,5850,5.98,5850
2021-11-01,Soybean,Indore,4600,3.68,4600
2021-11-01,Mustard,Jaipur,5650,3.43,5650
2021-11-01,Cotton,Nagpur,6867,4.17,6620
2021-11-01,Sugarcane,Lucknow,3150,4.77,3150
2021-11-01,Tea,Guwahati,17707,4.58,0
2021-11-01,Coffee,Chikmagalur,13779,1.45,0
2021-11-02,Tomato,Delhi,1791,2.41,0
2021-11-02,Onion,Delhi,1635,4.87,0
2021-11-02,Potato,Delhi,1193,3.14,0
2021-11-02,Brinjal,Delhi,1690,3.22,0
2021-11-02,Cabbage,Delhi,1356,0.44,0
2021-11-02,Wheat,Delhi,2275,3.11,2275
2021-11-02,Rice,Lucknow,2616,3.54,2300
2021-11-02,Maize,Indore,2090,3.41,2090
2021-11-02,Bajra,Jaipur,2500,3.38,2500
2021-11-02,Jowar,Nagpur,3180,5.82,3180
2021-11-02,Tur Dal,Hyderabad,7000,4.35,7000
2021-11-02,Moong Dal,Bhopal,7755,2.6,7755
2021-11-02,Urad Dal,Kanpur,6950,0.81,6950
2021-11-02,Groundnut,Ahmedabad,5850,4.92,5850
2021-11-02,Soybean,Indore,4600,2.13,4600
2021-11-02,Mustard,Jaipur,5650,2.91,5650
2021-11-02,Cotton,Nagpur,6766,1.23,6620
2021-11-02,Sugarcane,Lucknow,3150,4.01,3150
2021-11-02,Tea,Guwahati,17913,1.32,0
2021-11-02,Coffee,Chikmagalur,13687,4.43,0
2021-11-03,Tomato,Delhi,1702,5.68,0
2021-11-03,Onion,Delhi,1515,2.79,0
2021-11-03,Potato,Delhi,1391,1.25,0
2021-11-03,Brinjal,Delhi,1593,2.36,0
2021-11-03,Cabbage,Delhi,1119,4.81,0
2021-11-03,Wheat,Delhi,2275,0.57,2275
2021-11-03,Rice,Lucknow,2552,3.62,2300
2021-11-03,Maize,Indore,2090,2.07,2090
2021-11-03,Bajra,Jaipur,2500,2.69,2500
2021-11-03,Jowar,Nagpur,3180,5.95,3180
2021-11-03,Tur Dal,Hyderabad,7000,5.8,7000
2021-11-03,Moong Dal,Bhopal,7755,0.43,7755
2021-11-03,Urad Dal,Kanpur,6950,1.8,6950
2021-11-03,Groundnut,Ahmedabad,5850,0.7,5850
2021-11-03,Soybean,Indore,4600,2.53,4600
2021-11-03,Mustard,Jaipur,5650,5.75,5650
2021-11-03,Cotton,Nagpur,6868,4.36,6620
2021-11-03,Sugarcane,Lucknow,3150,0.31,3150
2021-11-03,Tea,Guwahati,17792,5.7,0
2021-11-03,Coffee,Chikmagalur,13922,0.24,0
2021-11-04,Tomato,Delhi,1842,5.15,0
2021-11-04,Onion,Delhi,1630,4.47,0
2021-11-04,Potato,Delhi,1346,3.5,0
2021-11-04,Brinjal,Delhi,1787,1.96,0
2021-11-04,Cabbage,Delhi,1149,3.12,0
2021-11-04,Wheat,Delhi,2275,2.38,2275
2021-11-04,Rice,Lucknow,2723,0.56,2300
2021-11-04,Maize,Indore,2090,0.36,2090
2021-11-04,Bajra,Jaipur,2500,1.78,2500
2021-11-04,Jowar,Nagpur,3180,3.99,3180
2021-11-04,Tur Dal,Hyderabad,7000,2.81,7000
2021-11-04,Moong Dal,Bhopal,7755,2.85,7755
2021-11-04,Urad Dal,Kanpur,6950,0.97,6950
2021-11-04,Groundnut,Ahmedabad,5950,2.08,5850
2021-11-04,Soybean,Indore,4600,4.03,4600
2021-11-04,Mustard,Jaipur,5666,0.75,5650
2021-11-04,Cotton,Nagpur,6936,4.06,6620
2021-11-04,Sugarcane,Lucknow,3150,5.69,3150
2021-11-04,Tea,Guwahati,17705,2.03,0
2021-11-04,Coffee,Chikmagalur,13770,1.84,0
2021-11-05,Tomato,Delhi,1697,5.94,0
2021-11-05,Onion,Delhi,1573,5.47,0
2021-11-05,Potato,Delhi,1317,5.39,0
2021-11-05,Brinjal,Delhi,1841,0.95,0
2021-11-05,Cabbage,Delhi,1104,3.96,0
2021-11-05,Wheat,Delhi,2275,2.84,2275
2021-11-05,Rice,Lucknow,2759,0.92,2300
2021-11-05,Maize,Indore,2090,1.59,2090
2021-11-05,Bajra,Jaipur,2500,5.15,2500
2021-11-05,Jowar,Nagpur,3180,4.75,3180
2021-11-05,Tur Dal,Hyderabad,7000,4.78,7000
2021-11-05,Moong Dal,Bhopal,7755,3.4,7755
2021-11-05,Urad Dal,Kanpur,6950,1.79,6950
2021-11-05,Groundnut,Ahmedabad,5850,3.71,5850
2021-11-05,Soybean,Indore,4600,4.35,4600
2021-11-05,Mustard,Jaipur,5650,5.03,5650
2021-11-05,Cotton,Nagpur,6917,4.29,6620
2021-11-05,Sugarcane,Lucknow,3150,5.88,3150
2021-11-05,Tea,Guwahati,17945,5.74,0
2021-11-05,Coffee,Chikmagalur,13820,5.83,0
2021-11-06,Tomato,Delhi,1873,5.9,0
2021-11-06,Onion,Delhi,1710,4.85,0
2021-11-06,Potato,Delhi,1275,0.68,0
2021-11-06,Brinjal,Delhi,1668,0.73,0
2021-11-06,Cabbage,Delhi,1306,0.92,0
2021-11-06,Wheat,Delhi,2275,1.23,2275
2021-11-06,Rice,Lucknow,2705,2.27,2300
2021-11-06,Maize,Indore,2090,0.41,2090
2021-11-06,Bajra,Jaipur,2500,5.17,2500
2021-11-06,Jowar,Nagpur,3180,0.11,3180
2021-11-06,Tur Dal,Hyderabad,7000,3.55,7000
2021-11-06,Moong Dal,Bhopal,7755,3.75,7755
2021-11-06,Urad Dal,Kanpur,6950,1.55,6950
2021-11-06,Groundnut,Ahmedabad,5850,0.52,5850
2021-11-06,Soybean,Indore,4600,4.33,4600
2021-11-06,Mustard,Jaipur,5650,3.68,5650
2021-11-06,Cotton,Nagpur,6857,3.35,6620
2021-11-06,Sugarcane,Lucknow,3150,4.23,3150
2021-11-06,Tea,Guwahati,17816,1.27,0
2021-11-06,Coffee,Chikmagalur,13893,1.66,0
2021-11-07,Tomato,Delhi,1940,0.17,0
2021-11-07,Onion,Delhi,1734,4.51,0
2021-11-07,Potato,Delhi,1418,4.52,0
2021-11-07,Brinjal,Delhi,1701,4.64,0
2021-11-07,Cabbage,Delhi,1155,1.74,0
2021-11-07,Wheat,Delhi,2275,2.2,2275
2021-11-07,Rice,Lucknow,2590,4.34,2300
2021-11-07,Maize,Indore,2090,0.45,2090
2021-11-07,Bajra,Jaipur,2500,1.56,2500
2021-11-07,Jowar,Nagpur,3180,1.91,3180
2021-11-07,Tur Dal,Hyderabad,7000,4.32,7000
2021-11-07,Moong Dal,Bhopal,7755,3.94,7755
2021-11-07,Urad Dal,Kanpur,6950,1.88,6950
2021-11-07,Groundnut,Ahmedabad,5850,1.4,5850
2021-11-07,Soybean,Indore,4600,1.19,4600
2021-11-07,Mustard,Jaipur,5650,1.77,5650
2021-11-07,Cotton,Nagpur,6691,4.88,6620
2021-11-07,Sugarcane,Lucknow,3150,0.02,3150
2021-11-07,Tea,Guwahati,17984,0.04,0
2021-11-07,Coffee,Chikmagalur,13799,5.13,0
2021-11-08,Tomato,Delhi,1978,3.55,0
2021-11-08,Onion,Delhi,1694,2.49,0
2021-11-08,Potato,Delhi,1191,1.65,0
2021-11-08,Brinjal,Delhi,1783,3.48,0
2021-11-08,Cabbage,Delhi,1148,0.21,0
2021-11-08,Wheat,Delhi,2275,3.78,2275
2021-11-08,Rice,Lucknow,2787,2.21,2300
2021-11-08,Maize,Indore,2090,4.72,2090
2021-11-08,Bajra,Jaipur,2500,2.23,2500
2021-11-08,Jowar,Nagpur,3180,4.71,3180
2021-11-08,Tur Dal,Hyderabad,7000,5.91,7000
2021-11-08,Moong Dal,Bhopal,7755,2.27,7755
2021-11-08,Urad Dal,Kanpur,6950,0.02,6950
2021-11-08,Groundnut,Ahmedabad,5850,1.7,5850
2021-11-08,Soybean,Indore,4600,4.95,4600
2021-11-08,Mustard,Jaipur,5665,0.7,5650
2021-11-08,Cotton,Nagpur,6713,5.18,6620
2021-11-08,Sugarcane,Lucknow,3150,1.85,3150
2021-11-08,Tea,Guwahati,17902,5.31,0
2021-11-08,Coffee,Chikmagalur,13800,0.1,0
2021-11-09,Tomato,Delhi,1747,0.31,0
2021-11-09,Onion,Delhi,1594,5.31,0
2021-11-09,Potato,Delhi,1406,0.53,0
2021-11-09,Brinjal,Delhi,1651,5.8,0
2021-11-09,Cabbage,Delhi,1283,2.47,0
2021-11-09,Wheat,Delhi,2275,2.3,2275
2021-11-09,Rice,Lucknow,2625,3.11,2300
2021-11-09,Maize,Indore,2090,5.74,2090
2021-11-09,Bajra,Jaipur,2500,0.99,2500
2021-11-09,Jowar,Nagpur,3180,2.55,3180
2021-11-09,Tur Dal,Hyderabad,7000,0.9,7000
2021-11-09,Moong Dal,Bhopal,7755,3.05,7755
2021-11-09,Urad Dal,Kanpur,6950,0.56,6950
2021-11-09,Groundnut,Ahmedabad,5974,1.5,5850
2021-11-09,Soybean,Indore,4600,2.64,4600
2021-11-09,Mustard,Jaipur,5650,3.05,5650
2021-11-09,Cotton,Nagpur,6860,2.26,6620
2021-11-09,Sugarcane,Lucknow,3150,1.19,3150
2021-11-09,Tea,Guwahati,17824,2.94,0
2021-11-09,Coffee,Chikmagalur,13981,4.71,0
2021-11-10,Tomato,Delhi,1771,2.01,0
2021-11-10,Onion,Delhi,1769,5.25,0
2021-11-10,Potato,Delhi,1463,1.63,0
2021-11-10,Brinjal,Delhi,1876,2.91,0
2021-11-10,Cabbage,Delhi,1197,5.6,0
2021-11-10,Wheat,Delhi,2275,0.58,2275
2021-11-10,Rice,Lucknow,2751,0.84,2300
2021-11-10,Maize,Indore,2090,0.15,2090
2021-11-10,Bajra,Jaipur,2500,4.61,2500
2021-11-10,Jowar,Nagpur,3180,0.19,3180
2021-11-10,Tur Dal,Hyderabad,7000,3.89,7000
2021-11-10,Moong Dal,Bhopal,7755,0.76,7755
2021-11-10,Urad Dal,Kanpur,6950,1.09,6950
2021-11-10,Groundnut,Ahmedabad,5919,0.91,5850
2021-11-10,Soybean,Indore,4600,0.04,4600
2021-11-10,Mustard,Jaipur,5695,1.74,5650
2021-11-10,Cotton,Nagpur,6907,5.35,6620
2021-11-10,Sugarcane,Lucknow,3150,5.78,3150
2021-11-10,Tea,Guwahati,17934,2.58,0
2021-11-10,Coffee,Chikmagalur,13920,5.79,0
2021-11-11,Tomato,Delhi,1756,1.69,0
2021-11-11,Onion,Delhi,1506,2.69,0
2021-11-11,Potato,Delhi,1252,4.57,0
2021-11-11,Brinjal,Delhi,1767,5.01,0
2021-11-11,Cabbage,Delhi,1304,1.6,0
2021-11-11,Wheat,Delhi,2275,1.33,2275
2021-11-11,Rice,Lucknow,2747,1.37,2300
2021-11-11,Maize,Indore,2090,1.87,2090
2021-11-11,Bajra,Jaipur,2500,1.41,2500
2021-11-11,Jowar,Nagpur,3180,3.13,3180
2021-11-11,Tur Dal,Hyderabad,7000,4.27,7000
2021-11-11,Moong Dal,Bhopal,7770,1.65,7755
2021-11-11,Urad Dal,Kanpur,6950,3.96,6950
2021-11-11,Groundnut,Ahmedabad,5856,5.3,5850
2021-11-11,Soybean,Indore,4600,4.17,4600
2021-11-11,Mustard,Jaipur,5650,1.6,5650
